bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
20	12	0.98	3	342.0	1.5	133	0	2084.9 (0.81)
20	12	0.98	4	463.5	4.4	181	1	2147.1 (0.84)
20	12	0.98	5	528.0	4.0	206	1	2179.6 (0.85)
20	12	0.98	6	576.0	3.4	225	1	2199.7 (0.86)
20	12	0.98	7	672.0	4.8	262	1	2137.3 (0.83)
20	12	0.98	8	747.0	4.5	291	1	2088.5 (0.82)
20	12	0.98	10	907.5	7.0	354	2	2107.8 (0.82)
20	12	0.98	12	1077.0	9.7	420	3	2117.6 (0.83)
20	12	0.98	16	1249.5	14.8	488	5	2140.8 (0.84)
20	12	1.00	2	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	3	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	4	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	5	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	6	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	7	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	8	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	10	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	12	1249.5	807.7	488	315	2444.7 (0.95)
20	12	1.00	16	1249.5	807.7	488	315	2444.7 (0.95)
20	14	0.80	2	70.5	0.2	27	0	854.5 (0.33)
20	14	0.80	3	76.5	0.1	29	0	1309.7 (0.51)
20	14	0.80	4	82.5	0.2	32	0	1533.4 (0.60)
20	14	0.80	5	82.5	0.1	32	0	1583.2 (0.62)
20	14	0.80	6	82.5	0.2	32	0	1648.2 (0.64)
20	14	0.80	7	82.5	0.1	32	0	1702.4 (0.67)
20	14	0.80	8	82.5	0.2	32	0	1715.9 (0.67)
20	14	0.80	10	82.5	0.3	32	0	1720.6 (0.67)
20	14	0.80	12	91.5	0.3	35	0	1673.7 (0.65)
20	14	0.80	16	103.5	0.3	40	0	1624.5 (0.63)
20	14	0.82	2	70.5	0.2	27	0	849.6 (0.33)
20	14	0.82	3	76.5	0.1	29	0	1337.5 (0.52)
20	14	0.82	4	82.5	0.2	32	0	1518.9 (0.59)
20	14	0.82	5	82.5	0.1	32	0	1609.1 (0.63)
20	14	0.82	6	82.5	0.3	32	0	1719.4 (0.67)
20	14	0.82	7	82.5	0.1	32	0	1718.8 (0.67)
20	14	0.82	8	82.5	0.2	32	0	1755.2 (0.69)
20	14	0.82	10	90.0	0.3	35	0	1795.3 (0.70)
20	14	0.82	12	102.0	0.3	39	0	1775.3 (0.69)
20	14	0.82	16	117.0	0.4	45	0	1700.7 (0.66)
20	14	0.84	2	70.5	0.2	27	0	941.2 (0.37)
20	14	0.84	3	76.5	0.1	29	0	1341.0 (0.52)
20	14	0.84	4	82.5	0.1	32	0	1594.6 (0.62)
20	14	0.84	5	82.5	0.1	32	0	1657.3 (0.65)
20	14	0.84	6	82.5	0.3	32	0	1762.0 (0.69)
20	14	0.84	7	82.5	0.3	32	0	1782.4 (0.70)
20	14	0.84	8	82.5	0.5	32	0	1764.3 (0.69)
20	14	0.84	10	100.5	0.4	39	0	1821.0 (0.71)
20	14	0.84	12	111.0	0.5	43	0	1808.1 (0.71)
20	14	0.84	16	130.5	0.4	50	0	1774.0 (0.69)
20	14	0.86	2	76.5	0.2	29	0	1026.4 (0.40)
20	14	0.86	3	82.5	0.2	32	0	1427.6 (0.56)
20	14	0.86	4	82.5	0.3	32	0	1555.5 (0.61)
20	14	0.86	5	82.5	0.1	32	0	1689.0 (0.66)
20	14	0.86	6	82.5	0.3	32	0	1761.4 (0.69)
20	14	0.86	7	94.5	0.3	36	0	1830.7 (0.72)
20	14	0.86	8	108.0	0.2	42	0	1820.7 (0.71)
20	14	0.86	10	123.0	0.5	48	0	1860.3 (0.73)
20	14	0.86	12	129.0	0.4	50	0	1826.8 (0.71)
20	14	0.86	16	169.5	0.5	66	0	1772.8 (0.69)
20	14	0.88	2	76.5	0.1	29	0	1041.9 (0.41)
20	14	0.88	3	82.5	0.4	32	0	1555.8 (0.61)
20	14	0.88	4	82.5	0.3	32	0	1614.7 (0.63)
20	14	0.88	5	105.0	0.3	41	0	1764.5 (0.69)
20	14	0.88	6	112.5	0.2	43	0	1801.2 (0.70)
20	14	0.88	7	109.5	0.3	42	0	1839.6 (0.72)
20	14	0.88	8	121.5	0.3	47	0	1875.3 (0.73)
20	14	0.88	10	124.5	0.5	48	0	1937.0 (0.76)
20	14	0.88	12	141.0	0.5	55	0	1889.1 (0.74)
20	14	0.88	16	207.0	0.5	80	0	1855.1 (0.72)
20	14	0.90	2	76.5	0.2	29	0	1160.1 (0.45)
20	14	0.90	3	82.5	0.2	32	0	1476.0 (0.58)
20	14	0.90	4	82.5	0.4	32	0	1687.6 (0.66)
20	14	0.90	5	96.0	0.4	37	0	1820.0 (0.71)
20	14	0.90	6	111.0	0.5	43	0	1852.9 (0.72)
20	14	0.90	7	138.0	0.4	53	0	1888.6 (0.74)
20	14	0.90	8	139.5	0.5	54	0	1929.1 (0.75)
20	14	0.90	10	142.5	0.6	55	0	1980.0 (0.77)
20	14	0.90	12	196.5	0.5	76	0	1913.7 (0.75)
20	14	0.90	16	261.0	0.5	101	0	1813.3 (0.71)
20	14	0.92	2	76.5	0.3	29	0	1272.9 (0.50)
20	14	0.92	3	82.5	0.4	32	0	1596.9 (0.62)
20	14	0.92	4	97.5	0.6	38	0	1832.8 (0.72)
20	14	0.92	5	126.0	0.8	49	0	1853.4 (0.72)
20	14	0.92	6	130.5	0.6	50	0	1921.7 (0.75)
20	14	0.92	7	147.0	0.6	57	0	2003.5 (0.78)
20	14	0.92	8	186.0	0.7	72	0	2031.3 (0.79)
20	14	0.92	10	234.0	0.6	91	0	2014.2 (0.79)
20	14	0.92	12	258.0	0.6	100	0	1987.8 (0.78)
20	14	0.92	16	388.5	0.8	151	0	1919.2 (0.75)
20	14	0.94	2	106.5	0.5	41	0	1454.9 (0.57)
20	14	0.94	3	109.5	0.6	42	0	1650.0 (0.64)
20	14	0.94	4	130.5	0.7	50	0	1892.3 (0.74)
20	14	0.94	5	148.5	0.8	58	0	1953.5 (0.76)
20	14	0.94	6	198.0	0.9	77	0	1968.1 (0.77)
20	14	0.94	7	213.0	0.8	83	0	2006.2 (0.78)
20	14	0.94	8	255.0	1.0	99	0	2056.2 (0.80)
20	14	0.94	10	277.5	0.8	108	0	2061.3 (0.81)
20	14	0.94	12	309.0	0.9	120	0	2011.5 (0.79)
20	14	0.94	16	579.0	0.7	226	0	1965.5 (0.77)
20	14	0.96	2	120.0	0.7	46	0	1654.8 (0.65)
20	14	0.96	3	178.5	0.8	69	0	1938.3 (0.76)
20	14	0.96	4	195.0	0.9	76	0	2012.6 (0.79)
20	14	0.96	5	243.0	1.3	94	0	2045.8 (0.80)
20	14	0.96	6	288.0	1.3	112	0	2063.9 (0.81)
20	14	0.96	7	319.5	1.1	124	0	2083.0 (0.81)
20	14	0.96	8	369.0	1.3	144	0	2115.8 (0.83)
20	14	0.96	10	570.0	1.3	222	0	2088.2 (0.82)
20	14	0.96	12	615.0	1.7	240	0	2019.4 (0.79)
20	14	0.96	16	778.5	3.6	304	1	1967.0 (0.77)
20	14	0.98	2	262.5	1.0	102	0	1972.4 (0.77)
20	14	0.98	3	448.5	3.6	175	1	2143.4 (0.84)
20	14	0.98	4	516.0	5.5	201	2	2178.8 (0.85)
20	14	0.98	5	639.0	6.1	249	2	2220.4 (0.87)
20	14	0.98	6	768.0	9.3	300	3	2213.1 (0.86)
20	14	0.98	7	792.0	8.6	309	3	2182.6 (0.85)
20	14	0.98	8	868.5	9.7	339	3	2165.9 (0.85)
20	14	0.98	10	1023.0	11.7	399	4	2176.3 (0.85)
20	14	0.98	12	1245.0	14.6	486	5	2180.1 (0.85)
20	14	0.98	16	1249.5	15.1	488	5	2209.3 (0.86)
20	14	1.00	2	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	3	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	4	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	5	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	6	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	7	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	8	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	10	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	12	1249.5	810.6	488	316	2437.3 (0.95)
20	14	1.00	16	1249.5	810.6	488	316	2437.3 (0.95)
20	16	0.80	2	76.5	0.2	29	0	956.2 (0.37)
20	16	0.80	3	82.5	0.2	32	0	1347.8 (0.53)
20	16	0.80	4	88.5	0.1	34	0	1586.3 (0.62)
20	16	0.80	5	94.5	0.1	36	0	1617.5 (0.63)
20	16	0.80	6	94.5	0.2	36	0	1660.6 (0.65)
20	16	0.80	7	94.5	0.2	36	0	1698.6 (0.66)
20	16	0.80	8	94.5	0.2	36	0	1739.2 (0.68)
20	16	0.80	10	94.5	0.3	36	0	1749.6 (0.68)
20	16	0.80	12	94.5	0.3	36	0	1713.6 (0.67)
20	16	0.80	16	103.5	0.4	40	0	1672.4 (0.65)
20	16	0.82	2	82.5	0.2	32	0	919.0 (0.36)
20	16	0.82	3	88.5	0.2	34	0	1412.1 (0.55)
20	16	0.82	4	94.5	0.1	36	0	1557.6 (0.61)
20	16	0.82	5	94.5	0.0	36	0	1650.6 (0.64)
20	16	0.82	6	94.5	0.2	36	0	1653.8 (0.65)
20	16	0.82	7	94.5	0.2	36	0	1720.1 (0.67)
20	16	0.82	8	94.5	0.3	36	0	1759.8 (0.69)
20	16	0.82	10	94.5	0.3	36	0	1812.1 (0.71)
20	16	0.82	12	96.0	0.4	37	0	1803.2 (0.70)
20	16	0.82	16	118.5	0.5	46	0	1736.7 (0.68)
20	16	0.84	2	82.5	0.2	32	0	1026.0 (0.40)
20	16	0.84	3	88.5	0.3	34	0	1459.0 (0.57)
20	16	0.84	4	94.5	0.1	36	0	1593.2 (0.62)
20	16	0.84	5	94.5	0.2	36	0	1688.1 (0.66)
20	16	0.84	6	94.5	0.4	36	0	1714.9 (0.67)
20	16	0.84	7	94.5	0.4	36	0	1794.2 (0.70)
20	16	0.84	8	94.5	0.4	36	0	1793.7 (0.70)
20	16	0.84	10	100.5	0.4	39	0	1827.8 (0.71)
20	16	0.84	12	111.0	0.4	43	0	1856.1 (0.73)
20	16	0.84	16	139.5	0.4	54	0	1819.9 (0.71)
20	16	0.86	2	82.5	0.1	32	0	984.3 (0.38)
20	16	0.86	3	88.5	0.2	34	0	1376.0 (0.54)
20	16	0.86	4	94.5	0.1	36	0	1601.9 (0.63)
20	16	0.86	5	94.5	0.4	36	0	1777.0 (0.69)
20	16	0.86	6	94.5	0.2	36	0	1789.7 (0.70)
20	16	0.86	7	94.5	0.2	36	0	1801.8 (0.70)
20	16	0.86	8	97.5	0.3	38	0	1853.3 (0.72)
20	16	0.86	10	120.0	0.6	46	0	1857.4 (0.73)
20	16	0.86	12	130.5	0.5	50	0	1882.6 (0.74)
20	16	0.86	16	151.5	0.6	59	0	1794.2 (0.70)
20	16	0.88	2	88.5	0.2	34	0	1187.5 (0.46)
20	16	0.88	3	94.5	0.2	36	0	1550.5 (0.61)
20	16	0.88	4	94.5	0.2	36	0	1646.5 (0.64)
20	16	0.88	5	109.5	0.3	42	0	1755.4 (0.69)
20	16	0.88	6	108.0	0.3	42	0	1826.6 (0.71)
20	16	0.88	7	112.5	0.3	43	0	1887.7 (0.74)
20	16	0.88	8	124.5	0.5	48	0	1913.0 (0.75)
20	16	0.88	10	129.0	0.6	50	0	1954.2 (0.76)
20	16	0.88	12	147.0	0.5	57	0	1924.0 (0.75)
20	16	0.88	16	216.0	0.5	84	0	1886.7 (0.74)
20	16	0.90	2	88.5	0.3	34	0	1215.9 (0.47)
20	16	0.90	3	94.5	0.2	36	0	1584.1 (0.62)
20	16	0.90	4	94.5	0.4	36	0	1751.9 (0.68)
20	16	0.90	5	99.0	0.5	38	0	1836.4 (0.72)
20	16	0.90	6	117.0	0.6	45	0	1875.9 (0.73)
20	16	0.90	7	135.0	0.6	52	0	1937.2 (0.76)
20	16	0.90	8	147.0	0.6	57	0	1950.0 (0.76)
20	16	0.90	10	160.5	0.5	62	0	1933.1 (0.76)
20	16	0.90	12	192.0	0.6	75	0	1904.4 (0.74)
20	16	0.90	16	259.5	0.7	101	0	1813.0 (0.71)
20	16	0.92	2	106.5	0.3	41	0	1334.9 (0.52)
20	16	0.92	3	94.5	0.5	36	0	1659.6 (0.65)
20	16	0.92	4	97.5	0.6	38	0	1820.6 (0.71)
20	16	0.92	5	117.0	0.7	45	0	1925.2 (0.75)
20	16	0.92	6	144.0	0.6	56	0	1950.9 (0.76)
20	16	0.92	7	159.0	0.6	62	0	1983.9 (0.77)
20	16	0.92	8	162.0	0.7	63	0	1996.7 (0.78)
20	16	0.92	10	201.0	0.7	78	0	2046.4 (0.80)
20	16	0.92	12	255.0	0.7	99	0	2006.3 (0.78)
20	16	0.92	16	423.0	0.7	165	0	1969.2 (0.77)
20	16	0.94	2	96.0	0.5	37	0	1550.4 (0.61)
20	16	0.94	3	114.0	0.8	44	0	1796.4 (0.70)
20	16	0.94	4	139.5	0.6	54	0	1885.3 (0.74)
20	16	0.94	5	169.5	0.9	66	0	1992.5 (0.78)
20	16	0.94	6	196.5	0.9	76	0	2033.4 (0.79)
20	16	0.94	7	261.0	1.2	101	0	2034.7 (0.79)
20	16	0.94	8	267.0	0.9	104	0	2083.7 (0.81)
20	16	0.94	10	318.0	0.9	124	0	2088.4 (0.82)
20	16	0.94	12	405.0	1.0	158	0	2038.4 (0.80)
20	16	0.94	16	666.0	0.9	260	0	1958.3 (0.76)
20	16	0.96	2	190.5	0.7	74	0	1748.9 (0.68)
20	16	0.96	3	210.0	1.1	82	0	1926.2 (0.75)
20	16	0.96	4	243.0	1.0	94	0	2045.3 (0.80)
20	16	0.96	5	247.5	1.1	96	0	2050.4 (0.80)
20	16	0.96	6	286.5	1.5	111	0	2097.1 (0.82)
20	16	0.96	7	378.0	1.4	147	0	2116.7 (0.83)
20	16	0.96	8	438.0	1.4	171	0	2119.1 (0.83)
20	16	0.96	10	619.5	3.4	241	1	2121.5 (0.83)
20	16	0.96	12	774.0	4.7	302	1	2100.1 (0.82)
20	16	0.96	16	886.5	4.5	346	1	1959.4 (0.77)
20	16	0.98	2	658.5	7.9	257	3	1998.8 (0.78)
20	16	0.98	3	498.0	5.4	194	2	2199.7 (0.86)
20	16	0.98	4	552.0	4.9	215	1	2238.2 (0.87)
20	16	0.98	5	721.5	9.3	281	3	2265.1 (0.88)
20	16	0.98	6	895.5	11.1	349	4	2245.7 (0.88)
20	16	0.98	7	1041.0	11.9	406	4	2216.2 (0.87)
20	16	0.98	8	1110.0	12.8	433	5	2196.6 (0.86)
20	16	0.98	10	1249.5	16.0	488	6	2220.4 (0.87)
20	16	0.98	12	1249.5	17.7	488	6	2206.1 (0.86)
20	16	0.98	16	1249.5	18.0	488	7	2263.4 (0.88)
20	16	1.00	2	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	3	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	4	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	5	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	6	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	7	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	8	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	10	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	12	1249.5	811.4	488	316	2438.9 (0.95)
20	16	1.00	16	1249.5	811.4	488	316	2438.9 (0.95)
20	20	0.80	2	100.5	0.1	39	0	1063.9 (0.42)
20	20	0.80	3	106.5	0.2	41	0	1445.1 (0.56)
20	20	0.80	4	112.5	0.2	43	0	1569.6 (0.61)
20	20	0.80	5	118.5	0.2	46	0	1639.2 (0.64)
20	20	0.80	6	118.5	0.2	46	0	1703.4 (0.67)
20	20	0.80	7	118.5	0.2	46	0	1719.8 (0.67)
20	20	0.80	8	118.5	0.2	46	0	1734.4 (0.68)
20	20	0.80	10	118.5	0.4	46	0	1785.0 (0.70)
20	20	0.80	12	118.5	0.3	46	0	1766.7 (0.69)
20	20	0.80	16	118.5	0.3	46	0	1735.6 (0.68)
20	20	0.82	2	100.5	0.1	39	0	1025.2 (0.40)
20	20	0.82	3	106.5	0.2	41	0	1444.0 (0.56)
20	20	0.82	4	112.5	0.2	43	0	1582.6 (0.62)
20	20	0.82	5	118.5	0.1	46	0	1686.6 (0.66)
20	20	0.82	6	118.5	0.3	46	0	1728.4 (0.68)
20	20	0.82	7	118.5	0.2	46	0	1767.2 (0.69)
20	20	0.82	8	118.5	0.3	46	0	1778.1 (0.69)
20	20	0.82	10	118.5	0.4	46	0	1831.9 (0.72)
20	20	0.82	12	118.5	0.4	46	0	1838.1 (0.72)
20	20	0.82	16	127.5	0.5	49	0	1814.7 (0.71)
20	20	0.84	2	100.5	0.3	39	0	1141.8 (0.45)
20	20	0.84	3	106.5	0.4	41	0	1508.2 (0.59)
20	20	0.84	4	112.5	0.2	43	0	1610.8 (0.63)
20	20	0.84	5	118.5	0.2	46	0	1750.0 (0.68)
20	20	0.84	6	118.5	0.4	46	0	1783.8 (0.70)
20	20	0.84	7	118.5	0.3	46	0	1834.5 (0.72)
20	20	0.84	8	118.5	0.4	46	0	1855.3 (0.72)
20	20	0.84	10	118.5	0.3	46	0	1868.1 (0.73)
20	20	0.84	12	118.5	0.5	46	0	1888.2 (0.74)
20	20	0.84	16	147.0	0.5	57	0	1872.4 (0.73)
20	20	0.86	2	106.5	0.2	41	0	1240.4 (0.48)
20	20	0.86	3	112.5	0.1	43	0	1528.8 (0.60)
20	20	0.86	4	118.5	0.3	46	0	1710.3 (0.67)
20	20	0.86	5	118.5	0.3	46	0	1783.3 (0.70)
20	20	0.86	6	118.5	0.3	46	0	1815.3 (0.71)
20	20	0.86	7	118.5	0.4	46	0	1871.0 (0.73)
20	20	0.86	8	118.5	0.3	46	0	1892.6 (0.74)
20	20	0.86	10	118.5	0.6	46	0	1917.3 (0.75)
20	20	0.86	12	135.0	0.5	52	0	1938.8 (0.76)
20	20	0.86	16	171.0	0.4	66	0	1875.0 (0.73)
20	20	0.88	2	106.5	0.2	41	0	1305.6 (0.51)
20	20	0.88	3	112.5	0.4	43	0	1611.2 (0.63)
20	20	0.88	4	118.5	0.3	46	0	1729.5 (0.68)
20	20	0.88	5	118.5	0.3	46	0	1807.0 (0.71)
20	20	0.88	6	118.5	0.4	46	0	1883.3 (0.74)
20	20	0.88	7	121.5	0.5	47	0	1904.4 (0.74)
20	20	0.88	8	123.0	0.3	48	0	1935.9 (0.76)
20	20	0.88	10	139.5	0.7	54	0	1991.6 (0.78)
20	20	0.88	12	156.0	0.6	60	0	1988.0 (0.78)
20	20	0.88	16	198.0	0.6	77	0	1935.6 (0.76)
20	20	0.90	2	112.5	0.2	43	0	1422.4 (0.56)
20	20	0.90	3	118.5	0.3	46	0	1590.2 (0.62)
20	20	0.90	4	118.5	0.5	46	0	1849.3 (0.72)
20	20	0.90	5	130.5	0.5	50	0	1915.9 (0.75)
20	20	0.90	6	123.0	0.6	48	0	1906.8 (0.74)
20	20	0.90	7	148.5	0.6	58	0	1965.3 (0.77)
20	20	0.90	8	151.5	0.7	59	0	1974.3 (0.77)
20	20	0.90	10	175.5	0.6	68	0	1994.3 (0.78)
20	20	0.90	12	201.0	0.5	78	0	1962.1 (0.77)
20	20	0.90	16	280.5	0.6	109	0	1914.8 (0.75)
20	20	0.92	2	112.5	0.3	43	0	1507.3 (0.59)
20	20	0.92	3	118.5	0.8	46	0	1785.9 (0.70)
20	20	0.92	4	141.0	0.8	55	0	1915.0 (0.75)
20	20	0.92	5	141.0	0.9	55	0	1920.8 (0.75)
20	20	0.92	6	165.0	0.7	64	0	1977.3 (0.77)
20	20	0.92	7	181.5	0.7	70	0	1996.4 (0.78)
20	20	0.92	8	192.0	1.0	75	0	2019.9 (0.79)
20	20	0.92	10	204.0	0.9	79	0	2047.3 (0.80)
20	20	0.92	12	256.5	0.9	100	0	2073.0 (0.81)
20	20	0.92	16	517.5	0.8	202	0	2012.4 (0.79)
20	20	0.94	2	138.0	0.6	53	0	1645.5 (0.64)
20	20	0.94	3	138.0	0.7	53	0	1851.4 (0.72)
20	20	0.94	4	168.0	0.8	65	0	1980.0 (0.77)
20	20	0.94	5	175.5	0.8	68	0	2035.0 (0.79)
20	20	0.94	6	229.5	1.1	89	0	2060.3 (0.80)
20	20	0.94	7	237.0	1.3	92	0	2084.8 (0.81)
20	20	0.94	8	264.0	1.2	103	0	2069.9 (0.81)
20	20	0.94	10	390.0	1.2	152	0	2102.8 (0.82)
20	20	0.94	12	525.0	1.2	205	0	2087.8 (0.82)
20	20	0.94	16	774.0	1.4	302	0	2010.5 (0.79)
20	20	0.96	2	160.5	0.8	62	0	1860.6 (0.73)
20	20	0.96	3	201.0	1.4	78	0	2033.4 (0.79)
20	20	0.96	4	277.5	1.3	108	0	2090.2 (0.82)
20	20	0.96	5	385.5	1.8	150	0	2135.9 (0.83)
20	20	0.96	6	514.5	2.4	200	0	2136.8 (0.83)
20	20	0.96	7	604.5	3.0	236	1	2171.0 (0.85)
20	20	0.96	8	733.5	4.8	286	1	2181.9 (0.85)
20	20	0.96	10	783.0	5.3	305	2	2147.2 (0.84)
20	20	0.96	12	888.0	5.7	346	2	2111.6 (0.82)
20	20	0.96	16	1113.0	8.8	434	3	2063.6 (0.81)
20	20	0.98	2	406.5	3.9	158	1	2162.3 (0.84)
20	20	0.98	3	826.5	9.0	322	3	2259.4 (0.88)
20	20	0.98	4	823.5	10.3	321	4	2282.8 (0.89)
20	20	0.98	5	1210.5	18.6	472	7	2298.1 (0.90)
20	20	0.98	6	1137.0	18.1	444	7	2269.9 (0.89)
20	20	0.98	7	1249.5	15.6	488	6	2265.9 (0.89)
20	20	0.98	8	1249.5	17.3	488	6	2261.0 (0.88)
20	20	0.98	10	1249.5	20.3	488	7	2281.3 (0.89)
20	20	0.98	12	1249.5	22.7	488	8	2314.7 (0.90)
20	20	0.98	16	1249.5	26.9	488	10	2331.3 (0.91)
20	20	1.00	2	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	3	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	4	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	5	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	6	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	7	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	8	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	10	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	12	1249.5	839.3	488	327	2444.6 (0.95)
20	20	1.00	16	1249.5	839.3	488	327	2444.6 (0.95)
20	24	0.80	2	118.5	0.1	46	0	1152.9 (0.45)
20	24	0.80	3	124.5	0.2	48	0	1498.3 (0.59)
20	24	0.80	4	129.0	0.2	50	0	1651.8 (0.65)
20	24	0.80	5	135.0	0.2	52	0	1685.8 (0.66)
20	24	0.80	6	141.0	0.3	55	0	1738.3 (0.68)
20	24	0.80	7	141.0	0.2	55	0	1761.5 (0.69)
20	24	0.80	8	141.0	0.3	55	0	1775.2 (0.69)
20	24	0.80	10	141.0	0.4	55	0	1792.0 (0.70)
20	24	0.80	12	141.0	0.3	55	0	1814.7 (0.71)
20	24	0.80	16	141.0	0.4	55	0	1798.1 (0.70)
20	24	0.82	2	118.5	0.2	46	0	1160.0 (0.45)
20	24	0.82	3	124.5	0.2	48	0	1508.1 (0.59)
20	24	0.82	4	130.5	0.2	50	0	1665.3 (0.65)
20	24	0.82	5	135.0	0.3	52	0	1687.5 (0.66)
20	24	0.82	6	141.0	0.4	55	0	1757.8 (0.69)
20	24	0.82	7	141.0	0.2	55	0	1803.5 (0.70)
20	24	0.82	8	141.0	0.4	55	0	1819.1 (0.71)
20	24	0.82	10	141.0	0.4	55	0	1862.8 (0.73)
20	24	0.82	12	141.0	0.4	55	0	1854.8 (0.72)
20	24	0.82	16	141.0	0.6	55	0	1845.7 (0.72)
20	24	0.84	2	124.5	0.2	48	0	1218.5 (0.48)
20	24	0.84	3	130.5	0.2	50	0	1573.1 (0.61)
20	24	0.84	4	136.5	0.2	53	0	1735.4 (0.68)
20	24	0.84	5	141.0	0.3	55	0	1757.9 (0.69)
20	24	0.84	6	141.0	0.4	55	0	1809.2 (0.71)
20	24	0.84	7	141.0	0.5	55	0	1832.4 (0.72)
20	24	0.84	8	141.0	0.3	55	0	1860.5 (0.73)
20	24	0.84	10	141.0	0.6	55	0	1885.1 (0.74)
20	24	0.84	12	141.0	0.5	55	0	1913.3 (0.75)
20	24	0.84	16	163.5	0.5	63	0	1900.8 (0.74)
20	24	0.86	2	124.5	0.3	48	0	1327.1 (0.52)
20	24	0.86	3	130.5	0.4	50	0	1665.2 (0.65)
20	24	0.86	4	136.5	0.4	53	0	1745.9 (0.68)
20	24	0.86	5	141.0	0.3	55	0	1839.6 (0.72)
20	24	0.86	6	141.0	0.3	55	0	1892.4 (0.74)
20	24	0.86	7	141.0	0.4	55	0	1888.2 (0.74)
20	24	0.86	8	141.0	0.5	55	0	1915.9 (0.75)
20	24	0.86	10	141.0	0.6	55	0	1957.1 (0.76)
20	24	0.86	12	141.0	0.7	55	0	1959.3 (0.77)
20	24	0.86	16	187.5	0.5	73	0	1931.4 (0.75)
20	24	0.88	2	130.5	0.3	50	0	1426.8 (0.56)
20	24	0.88	3	136.5	0.5	53	0	1692.1 (0.66)
20	24	0.88	4	142.5	0.4	55	0	1847.8 (0.72)
20	24	0.88	5	142.5	0.4	55	0	1890.9 (0.74)
20	24	0.88	6	142.5	0.4	55	0	1932.9 (0.76)
20	24	0.88	7	142.5	0.4	55	0	1936.2 (0.76)
20	24	0.88	8	142.5	0.5	55	0	1970.0 (0.77)
20	24	0.88	10	142.5	0.8	55	0	2001.8 (0.78)
20	24	0.88	12	183.0	0.6	71	0	2012.6 (0.79)
20	24	0.88	16	235.5	0.7	91	0	1975.2 (0.77)
20	24	0.90	2	130.5	0.2	50	0	1444.3 (0.56)
20	24	0.90	3	136.5	0.5	53	0	1743.4 (0.68)
20	24	0.90	4	142.5	0.5	55	0	1902.0 (0.74)
20	24	0.90	5	142.5	0.5	55	0	1943.7 (0.76)
20	24	0.90	6	142.5	0.8	55	0	1963.4 (0.77)
20	24	0.90	7	156.0	0.7	60	0	1989.7 (0.78)
20	24	0.90	8	160.5	0.7	62	0	2012.9 (0.79)
20	24	0.90	10	190.5	0.9	74	0	2015.5 (0.79)
20	24	0.90	12	219.0	0.7	85	0	2037.9 (0.80)
20	24	0.90	16	258.0	0.7	100	0	2003.0 (0.78)
20	24	0.92	2	136.5	0.6	53	0	1611.7 (0.63)
20	24	0.92	3	142.5	0.6	55	0	1879.4 (0.73)
20	24	0.92	4	150.0	0.9	58	0	1963.1 (0.77)
20	24	0.92	5	165.0	0.9	64	0	1971.1 (0.77)
20	24	0.92	6	207.0	0.9	80	0	2012.8 (0.79)
20	24	0.92	7	189.0	0.8	73	0	2040.9 (0.80)
20	24	0.92	8	201.0	1.0	78	0	2052.8 (0.80)
20	24	0.92	10	259.5	1.0	101	0	2073.5 (0.81)
20	24	0.92	12	349.5	1.2	136	0	2083.4 (0.81)
20	24	0.92	16	375.0	1.2	146	0	2056.8 (0.80)
20	24	0.94	2	136.5	0.8	53	0	1777.5 (0.69)
20	24	0.94	3	168.0	1.0	65	0	1986.9 (0.78)
